,customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,sales_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,order_date,delivery_date,delivery_time,order_year,order_month,order_day,delivery_year,delivery_month,delivery_day,order_day_name,order_month_name,delivery_day_name,delivery_month_name
1271,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,471,56849,2317,689,113,2,226,Jacket,Parka,XL,blue,119,47,"A blue coloured, XL sized, Parka Jacket",2021-07-08,2021-07-10,2,2021,7,8,2021,7,10,Thursday,July,Saturday,July
1272,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,471,56849,2318,589,100,3,300,Jacket,Bomber,XL,indigo,90,50,"A indigo coloured, XL sized, Bomber Jacket",2021-07-08,2021-07-10,2,2021,7,8,2021,7,10,Thursday,July,Saturday,July
1273,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,471,56849,2319,376,94,3,282,Shirt,Henley,S,indigo,92,45,"A indigo coloured, S sized, Henley Shirt",2021-07-08,2021-07-10,2,2021,7,8,2021,7,10,Thursday,July,Saturday,July
1274,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,511,43667,2538,608,112,1,112,Jacket,Cardigan,L,yellow,118,50,"A yellow coloured, L sized, Cardigan Jacket",2021-08-22,2021-09-12,21,2021,8,22,2021,9,12,Sunday,August,Sunday,September
1275,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,511,43667,2539,1252,112,2,224,Trousers,Tracksuit Bottoms,M,indigo,91,59,"A indigo coloured, M sized, Tracksuit Bottoms Trousers",2021-08-22,2021-09-12,21,2021,8,22,2021,9,12,Sunday,August,Sunday,September
1276,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,511,43667,2540,147,91,2,182,Shirt,Linen,M,orange,116,42,"A orange coloured, M sized, Linen Shirt",2021-08-22,2021-09-12,21,2021,8,22,2021,9,12,Sunday,August,Sunday,September
1277,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,511,43667,2541,1220,105,3,315,Trousers,Pleated,XS,violet,90,58,"A violet coloured, XS sized, Pleated Trousers",2021-08-22,2021-09-12,21,2021,8,22,2021,9,12,Sunday,August,Sunday,September
1278,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,511,43667,2542,565,100,2,200,Jacket,Bomber,XS,orange,90,80,"A orange coloured, XS sized, Bomber Jacket",2021-08-22,2021-09-12,21,2021,8,22,2021,9,12,Sunday,August,Sunday,September
1279,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,511,43667,2543,758,109,3,327,Jacket,Peacoat,L,blue,102,64,"A blue coloured, L sized, Peacoat Jacket",2021-08-22,2021-09-12,21,2021,8,22,2021,9,12,Sunday,August,Sunday,September
1280,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,511,43667,2544,1094,115,2,230,Trousers,Cropped,XL,orange,99,61,"A orange coloured, XL sized, Cropped Trousers",2021-08-22,2021-09-12,21,2021,8,22,2021,9,12,Sunday,August,Sunday,September
1281,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,511,43667,2545,681,113,3,339,Jacket,Parka,S,green,119,62,"A green coloured, S sized, Parka Jacket",2021-08-22,2021-09-12,21,2021,8,22,2021,9,12,Sunday,August,Sunday,September
1282,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,542,38737,2701,507,102,3,306,Jacket,Windbreaker,M,green,109,63,"A green coloured, M sized, Windbreaker Jacket",2021-02-10,2021-02-14,4,2021,2,10,2021,2,14,Wednesday,February,Sunday,February
1283,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,542,38737,2702,969,97,1,97,Trousers,Slim-Fit,XL,blue,119,47,"A blue coloured, XL sized, Slim-Fit Trousers",2021-02-10,2021-02-14,4,2021,2,10,2021,2,14,Wednesday,February,Sunday,February
1284,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,542,38737,2703,1045,90,3,270,Trousers,Relaxed Leg,XS,violet,95,49,"A violet coloured, XS sized, Relaxed Leg Trousers",2021-02-10,2021-02-14,4,2021,2,10,2021,2,14,Wednesday,February,Sunday,February
1285,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,542,38737,2704,1127,102,2,204,Trousers,Cargo Pants,M,orange,106,51,"A orange coloured, M sized, Cargo Pants Trousers",2021-02-10,2021-02-14,4,2021,2,10,2021,2,14,Wednesday,February,Sunday,February
1286,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,542,38737,2705,931,96,2,192,Trousers,Drawstring,S,blue,104,48,"A blue coloured, S sized, Drawstring Trousers",2021-02-10,2021-02-14,4,2021,2,10,2021,2,14,Wednesday,February,Sunday,February
1287,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,542,38737,2706,821,117,3,351,Jacket,Shearling,S,green,95,66,"A green coloured, S sized, Shearling Jacket",2021-02-10,2021-02-14,4,2021,2,10,2021,2,14,Wednesday,February,Sunday,February
1288,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,942,46279,4705,867,113,1,113,Trousers,Chinos,M,indigo,100,64,"A indigo coloured, M sized, Chinos Trousers",2021-06-09,2021-06-10,1,2021,6,9,2021,6,10,Wednesday,June,Thursday,June
1289,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,942,46279,4706,192,98,1,98,Shirt,Camp Collared,M,green,112,41,"A green coloured, M sized, Camp Collared Shirt",2021-06-09,2021-06-10,1,2021,6,9,2021,6,10,Wednesday,June,Thursday,June
1290,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,942,46279,4707,383,94,3,282,Shirt,Henley,L,violet,92,51,"A violet coloured, L sized, Henley Shirt",2021-06-09,2021-06-10,1,2021,6,9,2021,6,10,Wednesday,June,Thursday,June
1291,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,942,46279,4708,251,95,2,190,Shirt,Polo,S,orange,117,78,"A orange coloured, S sized, Polo Shirt",2021-06-09,2021-06-10,1,2021,6,9,2021,6,10,Wednesday,June,Thursday,June
1292,282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,942,46279,4709,646,93,2,186,Jacket,Coach,S,green,115,60,"A green coloured, S sized, Coach Jacket",2021-06-09,2021-06-10,1,2021,6,9,2021,6,10,Wednesday,June,Thursday,June
1293,283,Jaymee Dalrymple,Male,23,812 Corwin Estate DrSuite 687,1336,New George,New South Wales,Australia,446,19398,2209,201,98,3,294,Shirt,Camp Collared,S,indigo,112,50,"A indigo coloured, S sized, Camp Collared Shirt",2021-03-26,2021-03-30,4,2021,3,26,2021,3,30,Friday,March,Tuesday,March
1294,283,Jaymee Dalrymple,Male,23,812 Corwin Estate DrSuite 687,1336,New George,New South Wales,Australia,446,19398,2210,932,96,3,288,Trousers,Drawstring,M,blue,104,41,"A blue coloured, M sized, Drawstring Trousers",2021-03-26,2021-03-30,4,2021,3,26,2021,3,30,Friday,March,Tuesday,March
1295,283,Jaymee Dalrymple,Male,23,812 Corwin Estate DrSuite 687,1336,New George,New South Wales,Australia,446,19398,2211,33,96,2,192,Shirt,Oxford Cloth,L,violet,114,73,"A violet coloured, L sized, Oxford Cloth Shirt",2021-03-26,2021-03-30,4,2021,3,26,2021,3,30,Friday,March,Tuesday,March
1296,283,Jaymee Dalrymple,Male,23,812 Corwin Estate DrSuite 687,1336,New George,New South Wales,Australia,446,19398,2212,541,98,3,294,Jacket,Leather,S,green,113,77,"A green coloured, S sized, Leather Jacket",2021-03-26,2021-03-30,4,2021,3,26,2021,3,30,Friday,March,Tuesday,March
1297,283,Jaymee Dalrymple,Male,23,812 Corwin Estate DrSuite 687,1336,New George,New South Wales,Australia,446,19398,2213,725,119,1,119,Jacket,Trench Coat,XS,indigo,112,56,"A indigo coloured, XS sized, Trench Coat Jacket",2021-03-26,2021-03-30,4,2021,3,26,2021,3,30,Friday,March,Tuesday,March
1298,286,Gert Brackstone,Polygender,34,89 Schmitt PlazaSuite 421,5790,Charlotteville,Queensland,Australia,439,15329,2176,1087,115,3,345,Trousers,Cropped,M,red,99,50,"A red coloured, M sized, Cropped Trousers",2021-08-24,2021-09-06,13,2021,8,24,2021,9,6,Tuesday,August,Monday,September
1299,286,Gert Brackstone,Polygender,34,89 Schmitt PlazaSuite 421,5790,Charlotteville,Queensland,Australia,439,15329,2177,164,91,2,182,Shirt,Linen,XL,blue,116,47,"A blue coloured, XL sized, Linen Shirt",2021-08-24,2021-09-06,13,2021,8,24,2021,9,6,Tuesday,August,Monday,September
1300,286,Gert Brackstone,Polygender,34,89 Schmitt PlazaSuite 421,5790,Charlotteville,Queensland,Australia,439,15329,2178,669,113,2,226,Jacket,Parka,XL,red,119,64,"A red coloured, XL sized, Parka Jacket",2021-08-24,2021-09-06,13,2021,8,24,2021,9,6,Tuesday,August,Monday,September
1301,286,Gert Brackstone,Polygender,34,89 Schmitt PlazaSuite 421,5790,Charlotteville,Queensland,Australia,439,15329,2179,1036,90,3,270,Trousers,Relaxed Leg,S,blue,95,57,"A blue coloured, S sized, Relaxed Leg Trousers",2021-08-24,2021-09-06,13,2021,8,24,2021,9,6,Tuesday,August,Monday,September
1302,286,Gert Brackstone,Polygender,34,89 Schmitt PlazaSuite 421,5790,Charlotteville,Queensland,Australia,439,15329,2180,400,119,1,119,Shirt,Casual Slim Fit,XS,green,113,69,"A green coloured, XS sized, Casual Slim Fit Shirt",2021-08-24,2021-09-06,13,2021,8,24,2021,9,6,Tuesday,August,Monday,September
1303,286,Gert Brackstone,Polygender,34,89 Schmitt PlazaSuite 421,5790,Charlotteville,Queensland,Australia,439,15329,2181,1025,90,2,180,Trousers,Relaxed Leg,XS,yellow,95,44,"A yellow coloured, XS sized, Relaxed Leg Trousers",2021-08-24,2021-09-06,13,2021,8,24,2021,9,6,Tuesday,August,Monday,September
1304,286,Gert Brackstone,Polygender,34,89 Schmitt PlazaSuite 421,5790,Charlotteville,Queensland,Australia,439,15329,2182,137,92,1,92,Shirt,Denim,M,violet,115,55,"A violet coloured, M sized, Denim Shirt",2021-08-24,2021-09-06,13,2021,8,24,2021,9,6,Tuesday,August,Monday,September
1305,286,Gert Brackstone,Polygender,34,89 Schmitt PlazaSuite 421,5790,Charlotteville,Queensland,Australia,439,15329,2183,942,96,2,192,Trousers,Drawstring,M,violet,104,73,"A violet coloured, M sized, Drawstring Trousers",2021-08-24,2021-09-06,13,2021,8,24,2021,9,6,Tuesday,August,Monday,September
1306,288,Matilde Yanuk,Male,24,17 Jade AvenueApt. 646,3055,Reillyfurt,Victoria,Australia,214,25179,1044,667,113,3,339,Jacket,Parka,M,red,119,56,"A red coloured, M sized, Parka Jacket",2021-06-20,2021-07-09,19,2021,6,20,2021,7,9,Sunday,June,Friday,July
1307,288,Matilde Yanuk,Male,24,17 Jade AvenueApt. 646,3055,Reillyfurt,Victoria,Australia,214,25179,1045,1111,115,1,115,Trousers,Cropped,S,indigo,99,65,"A indigo coloured, S sized, Cropped Trousers",2021-06-20,2021-07-09,19,2021,6,20,2021,7,9,Sunday,June,Friday,July
1308,288,Matilde Yanuk,Male,24,17 Jade AvenueApt. 646,3055,Reillyfurt,Victoria,Australia,214,25179,1046,415,119,1,119,Shirt,Casual Slim Fit,XS,violet,113,55,"A violet coloured, XS sized, Casual Slim Fit Shirt",2021-06-20,2021-07-09,19,2021,6,20,2021,7,9,Sunday,June,Friday,July
1309,288,Matilde Yanuk,Male,24,17 Jade AvenueApt. 646,3055,Reillyfurt,Victoria,Australia,214,25179,1047,740,109,1,109,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",2021-06-20,2021-07-09,19,2021,6,20,2021,7,9,Sunday,June,Friday,July
1310,289,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,856,35823,4294,833,117,2,234,Jacket,Shearling,L,indigo,95,66,"A indigo coloured, L sized, Shearling Jacket",2021-01-13,2021-01-22,9,2021,1,13,2021,1,22,Wednesday,January,Friday,January
1311,289,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,856,35823,4295,1178,99,3,297,Trousers,High-Waisted,L,blue,98,57,"A blue coloured, L sized, High-Waisted Trousers",2021-01-13,2021-01-22,9,2021,1,13,2021,1,22,Wednesday,January,Friday,January
1312,289,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,856,35823,4296,794,91,3,273,Jacket,Pullover,XL,blue,114,74,"A blue coloured, XL sized, Pullover Jacket",2021-01-13,2021-01-22,9,2021,1,13,2021,1,22,Wednesday,January,Friday,January
1313,289,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,856,35823,4297,509,102,1,102,Jacket,Windbreaker,XL,green,109,71,"A green coloured, XL sized, Windbreaker Jacket",2021-01-13,2021-01-22,9,2021,1,13,2021,1,22,Wednesday,January,Friday,January
1314,289,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,856,35823,4298,92,118,1,118,Shirt,Flannel,M,blue,96,73,"A blue coloured, M sized, Flannel Shirt",2021-01-13,2021-01-22,9,2021,1,13,2021,1,22,Wednesday,January,Friday,January
1315,289,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,856,35823,4299,1204,105,2,210,Trousers,Pleated,XL,yellow,90,52,"A yellow coloured, XL sized, Pleated Trousers",2021-01-13,2021-01-22,9,2021,1,13,2021,1,22,Wednesday,January,Friday,January
1316,290,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,3146,West Siennaland,Tasmania,Australia,583,54787,2914,801,91,3,273,Jacket,Pullover,S,violet,114,74,"A violet coloured, S sized, Pullover Jacket",2021-04-07,2021-04-10,3,2021,4,7,2021,4,10,Wednesday,April,Saturday,April
1317,290,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,3146,West Siennaland,Tasmania,Australia,583,54787,2915,124,92,2,184,Shirt,Denim,XL,green,115,52,"A green coloured, XL sized, Denim Shirt",2021-04-07,2021-04-10,3,2021,4,7,2021,4,10,Wednesday,April,Saturday,April
1318,290,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,3146,West Siennaland,Tasmania,Australia,583,54787,2916,327,109,2,218,Shirt,Mandarin Collar,M,yellow,108,58,"A yellow coloured, M sized, Mandarin Collar Shirt",2021-04-07,2021-04-10,3,2021,4,7,2021,4,10,Wednesday,April,Saturday,April
1319,290,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,3146,West Siennaland,Tasmania,Australia,583,54787,2917,224,106,3,318,Shirt,Chambray,XL,yellow,105,53,"A yellow coloured, XL sized, Chambray Shirt",2021-04-07,2021-04-10,3,2021,4,7,2021,4,10,Wednesday,April,Saturday,April
1320,290,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,3146,West Siennaland,Tasmania,Australia,583,54787,2918,314,105,2,210,Shirt,Cuban Collar,XL,violet,93,44,"A violet coloured, XL sized, Cuban Collar Shirt",2021-04-07,2021-04-10,3,2021,4,7,2021,4,10,Wednesday,April,Saturday,April
1321,290,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,3146,West Siennaland,Tasmania,Australia,583,54787,2919,1047,90,1,90,Trousers,Relaxed Leg,M,violet,95,46,"A violet coloured, M sized, Relaxed Leg Trousers",2021-04-07,2021-04-10,3,2021,4,7,2021,4,10,Wednesday,April,Saturday,April
1322,290,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,3146,West Siennaland,Tasmania,Australia,583,54787,2920,1010,106,2,212,Trousers,Wool,XS,violet,111,80,"A violet coloured, XS sized, Wool Trousers",2021-04-07,2021-04-10,3,2021,4,7,2021,4,10,Wednesday,April,Saturday,April
1323,290,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,3146,West Siennaland,Tasmania,Australia,583,54787,2921,1131,102,1,102,Trousers,Cargo Pants,S,yellow,106,48,"A yellow coloured, S sized, Cargo Pants Trousers",2021-04-07,2021-04-10,3,2021,4,7,2021,4,10,Wednesday,April,Saturday,April
1324,290,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,3146,West Siennaland,Tasmania,Australia,583,54787,2922,784,91,1,91,Jacket,Pullover,XL,yellow,114,67,"A yellow coloured, XL sized, Pullover Jacket",2021-04-07,2021-04-10,3,2021,4,7,2021,4,10,Wednesday,April,Saturday,April
1325,290,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,3146,West Siennaland,Tasmania,Australia,583,54787,2923,766,109,3,327,Jacket,Peacoat,S,violet,102,73,"A violet coloured, S sized, Peacoat Jacket",2021-04-07,2021-04-10,3,2021,4,7,2021,4,10,Wednesday,April,Saturday,April
1326,290,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,3146,West Siennaland,Tasmania,Australia,583,54787,2924,716,119,1,119,Jacket,Trench Coat,S,green,112,53,"A green coloured, S sized, Trench Coat Jacket",2021-04-07,2021-04-10,3,2021,4,7,2021,4,10,Wednesday,April,Saturday,April
1327,291,Brodie Hedin,Genderqueer,43,6428 Boyle MallApt. 711,2048,South Hannah,Tasmania,Australia,99,26787,443,1238,112,2,224,Trousers,Tracksuit Bottoms,L,yellow,91,41,"A yellow coloured, L sized, Tracksuit Bottoms Trousers",2021-09-13,2021-09-25,12,2021,9,13,2021,9,25,Monday,September,Saturday,September
1328,291,Brodie Hedin,Genderqueer,43,6428 Boyle MallApt. 711,2048,South Hannah,Tasmania,Australia,99,26787,444,159,91,3,273,Shirt,Linen,XL,green,116,51,"A green coloured, XL sized, Linen Shirt",2021-09-13,2021-09-25,12,2021,9,13,2021,9,25,Monday,September,Saturday,September
1329,291,Brodie Hedin,Genderqueer,43,6428 Boyle MallApt. 711,2048,South Hannah,Tasmania,Australia,99,26787,445,26,96,1,96,Shirt,Oxford Cloth,S,indigo,114,59,"A indigo coloured, S sized, Oxford Cloth Shirt",2021-09-13,2021-09-25,12,2021,9,13,2021,9,25,Monday,September,Saturday,September
1330,291,Brodie Hedin,Genderqueer,43,6428 Boyle MallApt. 711,2048,South Hannah,Tasmania,Australia,99,26787,446,485,118,2,236,Jacket,Puffer,XS,violet,110,74,"A violet coloured, XS sized, Puffer Jacket",2021-09-13,2021-09-25,12,2021,9,13,2021,9,25,Monday,September,Saturday,September
1331,291,Brodie Hedin,Genderqueer,43,6428 Boyle MallApt. 711,2048,South Hannah,Tasmania,Australia,99,26787,447,353,94,2,188,Shirt,Henley,L,red,92,62,"A red coloured, L sized, Henley Shirt",2021-09-13,2021-09-25,12,2021,9,13,2021,9,25,Monday,September,Saturday,September
1332,292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,209,36341,1018,837,117,1,117,Jacket,Shearling,M,violet,95,74,"A violet coloured, M sized, Shearling Jacket",2021-05-08,2021-05-20,12,2021,5,8,2021,5,20,Saturday,May,Thursday,May
1333,292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,209,36341,1019,428,107,2,214,Jacket,Denim,L,orange,92,73,"A orange coloured, L sized, Denim Jacket",2021-05-08,2021-05-20,12,2021,5,8,2021,5,20,Saturday,May,Thursday,May
1334,292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,209,36341,1020,1220,105,1,105,Trousers,Pleated,XS,violet,90,58,"A violet coloured, XS sized, Pleated Trousers",2021-05-08,2021-05-20,12,2021,5,8,2021,5,20,Saturday,May,Thursday,May
1335,292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,209,36341,1021,29,96,2,192,Shirt,Oxford Cloth,XL,indigo,114,55,"A indigo coloured, XL sized, Oxford Cloth Shirt",2021-05-08,2021-05-20,12,2021,5,8,2021,5,20,Saturday,May,Thursday,May
1336,292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,827,27202,4150,169,91,1,91,Shirt,Linen,XL,indigo,116,66,"A indigo coloured, XL sized, Linen Shirt",2021-05-09,2021-06-05,27,2021,5,9,2021,6,5,Sunday,May,Saturday,June
1337,292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,827,27202,4151,873,113,1,113,Trousers,Chinos,L,violet,100,62,"A violet coloured, L sized, Chinos Trousers",2021-05-09,2021-06-05,27,2021,5,9,2021,6,5,Sunday,May,Saturday,June
1338,292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,827,27202,4152,363,94,1,94,Shirt,Henley,L,yellow,92,62,"A yellow coloured, L sized, Henley Shirt",2021-05-09,2021-06-05,27,2021,5,9,2021,6,5,Sunday,May,Saturday,June
1339,292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,827,27202,4153,919,96,1,96,Trousers,Drawstring,XL,orange,104,68,"A orange coloured, XL sized, Drawstring Trousers",2021-05-09,2021-06-05,27,2021,5,9,2021,6,5,Sunday,May,Saturday,June
1340,292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,827,27202,4154,589,100,3,300,Jacket,Bomber,XL,indigo,90,50,"A indigo coloured, XL sized, Bomber Jacket",2021-05-09,2021-06-05,27,2021,5,9,2021,6,5,Sunday,May,Saturday,June
1341,292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,827,27202,4155,488,118,1,118,Jacket,Puffer,L,violet,110,49,"A violet coloured, L sized, Puffer Jacket",2021-05-09,2021-06-05,27,2021,5,9,2021,6,5,Sunday,May,Saturday,June
1342,292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,827,27202,4156,604,112,3,336,Jacket,Cardigan,XL,orange,118,75,"A orange coloured, XL sized, Cardigan Jacket",2021-05-09,2021-06-05,27,2021,5,9,2021,6,5,Sunday,May,Saturday,June
1343,292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,827,27202,4157,736,109,2,218,Jacket,Peacoat,S,red,102,67,"A red coloured, S sized, Peacoat Jacket",2021-05-09,2021-06-05,27,2021,5,9,2021,6,5,Sunday,May,Saturday,June
1344,292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,827,27202,4158,1012,106,1,106,Trousers,Wool,M,violet,111,51,"A violet coloured, M sized, Wool Trousers",2021-05-09,2021-06-05,27,2021,5,9,2021,6,5,Sunday,May,Saturday,June
1345,298,Roobbie Persich,Female,29,42 Mackenzie CourtApt. 934,6386,Sanfordberg,Queensland,Australia,137,58875,645,1137,102,1,102,Trousers,Cargo Pants,M,green,106,78,"A green coloured, M sized, Cargo Pants Trousers",2021-10-18,2021-10-20,2,2021,10,18,2021,10,20,Monday,October,Wednesday,October
1346,298,Roobbie Persich,Female,29,42 Mackenzie CourtApt. 934,6386,Sanfordberg,Queensland,Australia,137,58875,646,175,98,1,98,Shirt,Camp Collared,XS,red,112,77,"A red coloured, XS sized, Camp Collared Shirt",2021-10-18,2021-10-20,2,2021,10,18,2021,10,20,Monday,October,Wednesday,October
1347,298,Roobbie Persich,Female,29,42 Mackenzie CourtApt. 934,6386,Sanfordberg,Queensland,Australia,137,58875,647,826,117,1,117,Jacket,Shearling,S,blue,95,72,"A blue coloured, S sized, Shearling Jacket",2021-10-18,2021-10-20,2,2021,10,18,2021,10,20,Monday,October,Wednesday,October
1348,298,Roobbie Persich,Female,29,42 Mackenzie CourtApt. 934,6386,Sanfordberg,Queensland,Australia,137,58875,648,236,106,3,318,Shirt,Chambray,S,indigo,105,59,"A indigo coloured, S sized, Chambray Shirt",2021-10-18,2021-10-20,2,2021,10,18,2021,10,20,Monday,October,Wednesday,October
1349,299,Anny Midden,Non-binary,32,810 Jasper CircleSuite 777,89,Lake Amelia,Victoria,Australia,18,22902,82,35,104,1,104,Shirt,Dress,XS,red,119,63,"A red coloured, XS sized, Dress Shirt",2021-01-01,2021-01-03,2,2021,1,1,2021,1,3,Friday,January,Sunday,January
1350,299,Anny Midden,Non-binary,32,810 Jasper CircleSuite 777,89,Lake Amelia,Victoria,Australia,18,22902,83,970,97,3,291,Trousers,Slim-Fit,XS,indigo,119,74,"A indigo coloured, XS sized, Slim-Fit Trousers",2021-01-01,2021-01-03,2,2021,1,1,2021,1,3,Friday,January,Sunday,January
1351,299,Anny Midden,Non-binary,32,810 Jasper CircleSuite 777,89,Lake Amelia,Victoria,Australia,18,22902,84,285,105,1,105,Shirt,Cuban Collar,XS,orange,93,62,"A orange coloured, XS sized, Cuban Collar Shirt",2021-01-01,2021-01-03,2,2021,1,1,2021,1,3,Friday,January,Sunday,January
1352,299,Anny Midden,Non-binary,32,810 Jasper CircleSuite 777,89,Lake Amelia,Victoria,Australia,18,22902,85,1110,115,3,345,Trousers,Cropped,XS,indigo,99,55,"A indigo coloured, XS sized, Cropped Trousers",2021-01-01,2021-01-03,2,2021,1,1,2021,1,3,Friday,January,Sunday,January
1353,299,Anny Midden,Non-binary,32,810 Jasper CircleSuite 777,89,Lake Amelia,Victoria,Australia,18,22902,86,452,107,1,107,Jacket,Denim,M,violet,92,43,"A violet coloured, M sized, Denim Jacket",2021-01-01,2021-01-03,2,2021,1,1,2021,1,3,Friday,January,Sunday,January
1354,299,Anny Midden,Non-binary,32,810 Jasper CircleSuite 777,89,Lake Amelia,Victoria,Australia,747,22099,3736,1076,93,2,186,Trousers,Joggers,S,indigo,94,56,"A indigo coloured, S sized, Joggers Trousers",2021-05-11,2021-05-28,17,2021,5,11,2021,5,28,Tuesday,May,Friday,May
1355,299,Anny Midden,Non-binary,32,810 Jasper CircleSuite 777,89,Lake Amelia,Victoria,Australia,747,22099,3737,676,113,1,113,Jacket,Parka,S,yellow,119,80,"A yellow coloured, S sized, Parka Jacket",2021-05-11,2021-05-28,17,2021,5,11,2021,5,28,Tuesday,May,Friday,May
1356,299,Anny Midden,Non-binary,32,810 Jasper CircleSuite 777,89,Lake Amelia,Victoria,Australia,747,22099,3738,709,119,3,357,Jacket,Trench Coat,XL,orange,112,71,"A orange coloured, XL sized, Trench Coat Jacket",2021-05-11,2021-05-28,17,2021,5,11,2021,5,28,Tuesday,May,Friday,May
